2017-11-11 18:42:10.777 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18691,"BEGIN",2017-11-11 18:41:49 UTC,13/1524,0,LOG,00000,"duration: 0.016 ms",,,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19464,"COMMIT",2017-11-11 18:41:49 UTC,16/0,0,LOG,00000,"duration: 0.092 ms",,,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18901,"UPDATE",2017-11-11 18:41:49 UTC,14/1542,14841,LOG,00000,"duration: 1.728 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'apud.S745JYDA10y7jh', $2 = '7317', $3 = '-1'",,,,,,,,""
2017-11-11 18:42:10.777 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18760,"COMMIT",2017-11-11 18:41:49 UTC,12/0,0,LOG,00000,"duration: 0.091 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18872,"BEGIN",2017-11-11 18:41:49 UTC,11/1568,0,LOG,00000,"duration: 0.014 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",60,"172.17.0.1:38832",5a07446d.3c,18748,"BIND",2017-11-11 18:41:49 UTC,17/1547,0,LOG,00000,"duration: 0.149 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18403,"COMMIT",2017-11-11 18:41:49 UTC,15/0,0,LOG,00000,"duration: 0.225 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18873,"BIND",2017-11-11 18:41:49 UTC,11/1568,0,LOG,00000,"duration: 0.036 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18874,"UPDATE",2017-11-11 18:41:49 UTC,11/1568,14843,LOG,00000,"duration: 0.349 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19465,"BEGIN",2017-11-11 18:41:49 UTC,16/1599,0,LOG,00000,"duration: 0.016 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18404,"BEGIN",2017-11-11 18:41:49 UTC,15/1521,0,LOG,00000,"duration: 0.014 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18692,"BIND",2017-11-11 18:41:49 UTC,13/1524,0,LOG,00000,"duration: 0.903 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19466,"BIND",2017-11-11 18:41:49 UTC,16/1599,0,LOG,00000,"duration: 0.031 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18405,"BIND",2017-11-11 18:41:49 UTC,15/1521,0,LOG,00000,"duration: 0.033 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",62,"172.17.0.1:38836",5a07446d.3e,19467,"UPDATE",2017-11-11 18:41:49 UTC,16/1599,14845,LOG,00000,"duration: 0.242 ms",,,,,,,,,""
2017-11-11 18:42:10.778 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18761,"BEGIN",2017-11-11 18:41:49 UTC,12/1540,0,LOG,00000,"duration: 0.016 ms",,,,,,,,,""
2017-11-11 18:42:10.779 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18902,"COMMIT",2017-11-11 18:41:49 UTC,14/0,0,LOG,00000,"duration: 0.929 ms",,,,,,,,,""
2017-11-11 18:42:10.780 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18762,"BIND",2017-11-11 18:41:49 UTC,12/1540,0,LOG,00000,"duration: 0.034 ms",,,,,,,,,""
2017-11-11 18:42:10.780 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18903,"BEGIN",2017-11-11 18:41:49 UTC,14/1543,0,LOG,00000,"duration: 0.018 ms",,,,,,,,,""
2017-11-11 18:42:10.780 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18904,"BIND",2017-11-11 18:41:49 UTC,14/1543,0,LOG,00000,"duration: 0.044 ms",,,,,,,,,""
2017-11-11 18:42:10.780 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18406,"UPDATE",2017-11-11 18:41:49 UTC,15/1521,14848,LOG,00000,"duration: 0.985 ms",,,,,,,,,""
